n_known_src,init,init_seed,init_data,data_seed,converged,convergence_iteration,normalize_A,sn_ratio,Au_coherence,elapsed,A_err,A_err_angle_mean,A_err_angle_max,S_err_MSE,S_err_MCC,X_err,nsrc,nobs,sd_err,nreps,method,err_correlation_type,whiten_data,mu
0,0,1,14,140001,True,86,False,100,0.7288278303872323,6.287147258874029,0.6390667326895716,0.6871204226554082,1.062091995546273,1.0640520454256313,0.4893900739602939,0.0008611112734038274,16,8,0.2,2500,standard_iid,iid,False,5
0,0,1,2,20001,True,88,False,100,0.833003040365051,6.4072829112410545,0.6782660507619384,0.7463111232658562,1.0655853514799198,1.271925086157701,0.4500899487572227,0.0006674632664086202,16,8,0.2,2500,standard_iid,iid,False,5
0,0,1,22,220001,True,88,False,100,0.6522546503332987,6.356880169827491,0.6457695933026928,0.693183553878827,1.0498324455066879,1.0641925853661955,0.47645820487796353,0.0009087808051268772,16,8,0.2,2500,standard_iid,iid,False,5
0,2,2001,14,140001,True,84,False,100,0.7288278303872323,6.2785378228873014,0.6274152750923767,0.6751796458689131,0.9306182573998419,1.02842920718505,0.4801262823388871,0.0009613733346605644,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,13,130001,True,82,False,100,0.7768340082391593,6.677689865697175,0.6551306264681837,0.7100856132368459,0.9276292583062067,1.1175731134306366,0.39683944538577737,0.0007370917789352057,16,8,0.2,2500,standard_iid,iid,False,5
0,1,1001,14,140001,True,88,False,100,0.7288278303872323,6.885286945849657,0.6545279243033465,0.7107140755414645,1.276806191369219,1.1443653437534693,0.4597336888572343,0.0008042396825004581,16,8,0.2,2500,standard_iid,iid,False,5
0,1,1001,29,290001,True,87,False,100,0.7989882194073756,6.943996435031295,0.591125379108153,0.6252461559094357,1.2156334834335976,1.0832744801613208,0.500070849232286,0.0008105625544874396,16,8,0.2,2500,standard_iid,iid,False,5
0,2,2001,17,170001,True,91,False,100,0.8199937960485819,6.91920523205772,0.6260659987086868,0.6664241183573641,1.0680814257144156,1.0086395152068723,0.5071268941696304,0.0005689990499642371,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,29,290001,True,85,False,100,0.7989882194073756,6.729584218002856,0.6829802772100442,0.7526316145467048,1.0699692138595451,1.235049771115093,0.43519061270581866,0.0008328117469313467,16,8,0.2,2500,standard_iid,iid,False,5
0,1,1001,21,210001,True,97,False,100,0.733515715912496,7.285459230653942,0.6587619063170654,0.7172928855708158,0.9517740931228368,1.1956080828023485,0.4582616186398557,0.0005296380346542943,16,8,0.2,2500,standard_iid,iid,False,5
0,1,1001,8,80001,True,100,False,100,0.721103324411088,7.426890620030463,0.63702270514336,0.6777626908466271,0.9838019324234569,1.1258116657001904,0.47360710564467373,0.0005543394994442161,16,8,0.2,2500,standard_iid,iid,False,5
0,1,1001,17,170001,True,99,False,100,0.8199937960485819,7.602470552083105,0.6333772326879626,0.681580461944571,0.9322233546767265,1.0767507463559975,0.44795481437059625,0.0004909127082814576,16,8,0.2,2500,standard_iid,iid,False,5
0,4,4001,0,1,True,97,False,100,0.9512868656314303,7.365571336820722,0.610704090417996,0.6476444960758585,0.9298820507719336,1.014276109210515,0.4998600265260206,0.00048316976100841734,16,8,0.2,2500,standard_iid,iid,False,5
0,2,2001,2,20001,True,94,False,100,0.833003040365051,7.5269056293182075,0.6076665060594791,0.6481805048930278,1.0118146632994578,1.0708152225001344,0.4936665510516119,0.0006165095438376748,16,8,0.2,2500,standard_iid,iid,False,5
0,0,1,8,80001,True,98,False,100,0.721103324411088,8.046937288250774,0.6335566478647159,0.6745832208321504,1.0201308555514599,1.0926726432781044,0.4522580962485751,0.000566639852693697,16,8,0.2,2500,standard_iid,iid,False,5
0,0,1,9,90001,True,84,False,100,0.7817205868726537,8.463304441887885,0.6478699355039226,0.6984495023438297,1.1197466340213134,1.1237254011996773,0.4328140944750505,0.0008614519656209225,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,14,140001,True,76,False,100,0.7288278303872323,8.167417149059474,0.630238287855891,0.6743126681411854,1.028836892224668,1.0431873305191977,0.4752486443453727,0.0012309680229831911,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,7,70001,True,101,False,100,0.7416010641818628,8.291867373045534,0.6284679263167766,0.6745059653358313,1.0077037908189581,1.1393161295829137,0.4765747599158387,0.0005924941163991837,16,8,0.2,2500,standard_iid,iid,False,5
0,2,2001,23,230001,True,97,False,100,0.8366830741773053,8.38120975997299,0.6101965761729639,0.6476340771160622,1.0251495655798173,1.1163241342327195,0.49010327696788114,0.00043936325346601376,16,8,0.2,2500,standard_iid,iid,False,5
0,2,2001,13,130001,True,97,False,100,0.7768340082391593,8.508089488837868,0.6405671680860705,0.6899101527662235,1.012927108702696,1.1616113944517832,0.4468982540037761,0.0004063743035465964,16,8,0.2,2500,standard_iid,iid,False,5
0,1,1001,5,50001,True,101,False,100,0.8853733641966202,8.660138450097293,0.6256871110387553,0.6692730740818498,1.104453352164666,1.068605566057105,0.4501379766231102,0.00039355708446474526,16,8,0.2,2500,standard_iid,iid,False,5
0,1,1001,27,270001,True,104,False,100,0.8892035940817726,8.59675190038979,0.6521788113913053,0.7110370824425849,1.115472218997194,1.118448213659008,0.46034789787937713,0.0005737333597039602,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,28,280001,True,95,False,100,0.861561008697264,8.453151415102184,0.6189933162472139,0.655933263553802,1.1069565354259965,1.0508721038230258,0.47665948139607084,0.0005595567619080542,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,11,110001,True,93,False,100,0.8926921798881667,8.574963316787034,0.6280262065323156,0.6714505158635391,1.055612846711215,1.1430650685717159,0.435585271539606,0.0005292266160694266,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,5,50001,True,96,False,100,0.8853733641966202,8.780956428032368,0.5630937888046512,0.5889577663728072,1.0145542849295417,1.0002223073332694,0.4935587255393906,0.0003920072053096253,16,8,0.2,2500,standard_iid,iid,False,5
0,2,2001,19,190001,True,88,False,100,0.8797918233671423,8.926951197441667,0.615255851840259,0.6501182439430058,0.9989923176938125,1.1796078508786854,0.5038231820525152,0.0007015899179596029,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,8,80001,True,91,False,100,0.721103324411088,8.957054967060685,0.6877154764754296,0.7565977085502591,1.0216435181110772,1.1647668531945072,0.4167275280302859,0.000733556682669823,16,8,0.2,2500,standard_iid,iid,False,5
0,0,1,26,260001,True,100,False,100,0.8828734894100899,9.158711964730173,0.590899914102301,0.6113729083588354,0.9416637096277595,1.0882641104353272,0.45004129256922054,0.000413050397180047,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,10,100001,True,96,False,100,0.8647650124797407,9.014563004020602,0.6247833128762202,0.6686069465819194,0.9716764900693851,1.0954119602822963,0.44521496055409504,0.00040154008368560286,16,8,0.2,2500,standard_iid,iid,False,5
0,1,1001,0,1,True,92,False,100,0.9512868656314303,9.292644740082324,0.6226088877324872,0.65988589478988,1.161867823874273,1.04972366648955,0.4678568640325055,0.0005831653105385836,16,8,0.2,2500,standard_iid,iid,False,5
0,0,1,12,120001,True,99,False,100,0.8948555196260198,9.344064065720886,0.6812607376135117,0.7484706621054138,1.0468122106700248,1.2109975816484886,0.4694162233040742,0.0005296386850433623,16,8,0.2,2500,standard_iid,iid,False,5
0,0,1,15,150001,True,89,False,100,0.8615976083329546,9.576174131128937,0.6165801577176588,0.6481997879808263,1.187413050037413,1.1612126881179483,0.4408688004983766,0.0006752612764496884,16,8,0.2,2500,standard_iid,iid,False,5
0,2,2001,10,100001,True,110,False,100,0.8647650124797407,9.597235148772597,0.6564099947955359,0.7135401137952844,1.0018822742809652,1.2132202812156696,0.3683476852687182,0.0002795093262423321,16,8,0.2,2500,standard_iid,iid,False,5
0,1,1001,2,20001,True,94,False,100,0.833003040365051,9.767752962652594,0.6457115596345333,0.6981685815972839,1.151015771252429,1.1179683757437555,0.4496371346389483,0.0006170805272771568,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,1,10001,True,88,False,100,0.7896299747026805,9.593259254004806,0.6683796286117717,0.7272878320622929,1.02326869790964,1.168157192662451,0.45407193987406824,0.0008632008312403183,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,4,40001,True,97,False,100,0.7218508544784609,9.657455889042467,0.6026466185164191,0.6335407122468909,0.9519198847694305,0.9578935222320752,0.5352148366193787,0.000739430221925624,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,20,200001,True,96,False,100,0.8646993855739081,9.686868463177234,0.6423406875405054,0.6925531525423966,0.9830584083708203,1.0525832776371655,0.45634781469533126,0.0004915831191146303,16,8,0.2,2500,standard_iid,iid,False,5
0,3,3001,3,30001,True,84,False,100,0.751860479827616,9.748073286842555,0.6109812396915122,0.643474152371696,0.9352833757225039,1.0662967008227142,0.4057540970117419,0.0007746487309043644,16,8,0.2,2500,standard_iid,iid,False,5
0,0,1,5,50001,True,97,False,100,0.8853733641966202,10.149952142033726,0.6163883509326925,0.652253594244907,0.8859877051101963,1.1556772576545495,0.41088807199359806,0.00039891782188667156,16,8,0.2,2500,standard_iid,iid,False,5
0,2,2001,28,280001,True,95,False,100,0.861561008697264,9.936941936146468,0.6187380779543205,0.6562813343119533,0.9143332416098865,1.1009007277898077,0.4507759826168181,0.0005658164527483207,16,8,0.2,2500,standard_iid,iid,False,5
