n_known_src,init,init_seed,init_data,data_seed,converged,convergence_iteration,normalize_A,sn_ratio,Au_coherence,elapsed,A_err,A_err_angle_mean,A_err_angle_max,S_err_MSE,S_err_MCC,X_err,nsrc,nobs,sd_err,nreps,method,err_correlation_type,whiten_data,mu
0,0,1,3,30001,True,113,False,10,0.668082389962673,0.5172411669627763,0.5334528520413271,0.5412380718488987,0.8587694307331433,0.9262873669262084,0.6318699657153426,0.00029424578443982836,6,4,0.5477225575051661,2500,OLS_iid,iid,False,5
0,0,1,0,1,True,128,False,10,0.650369580366975,0.5688058329978958,0.5852342521137709,0.6077722854000286,0.8775195159994013,1.0736976498201243,0.5586856207393588,0.00022837219056370546,6,4,0.5477225575051661,2500,OLS_iid,iid,False,5
0,0,1,6,60001,True,124,False,10,0.9614930683716931,0.56487554195337,0.5203827040833794,0.5292663761179893,0.8978451041492383,1.0277869807273958,0.5640149154026941,0.00012735894640844822,6,4,0.5477225575051661,2500,OLS_iid,iid,False,5
0,0,1,11,110001,True,112,False,10,0.7833538323101048,0.5225497499923222,0.43260555298936626,0.38808889813682484,0.9169804988163691,0.8787470110373771,0.6469873220840382,0.0003100664116726084,6,4,0.5477225575051661,2500,OLS_iid,iid,False,5
0,0,1,2,20001,True,121,False,10,0.8756579723219927,0.5738954159896821,0.5651834058188314,0.6032053674941585,0.8796337819507194,1.43811554762303,0.5330599120825532,0.00019541584076753553,6,4,0.5477225575051661,2500,OLS_iid,iid,False,5
0,0,1,12,120001,True,121,False,10,0.9424766003573796,0.5407884159940295,0.49252424975279435,0.4916079976832128,0.9617630511800495,0.9115345979560591,0.6070547866861885,0.0001750287111090832,6,4,0.5477225575051661,2500,OLS_iid,iid,False,5
0,0,1,8,80001,True,124,False,10,0.8315159796302958,0.583503290952649,0.3946711543228402,0.39095340224269787,0.5290074743088089,0.7983398278414371,0.6889934433375062,0.00022619215804940343,6,4,0.5477225575051661,2500,OLS_iid,iid,False,5
0,0,1,9,90001,True,129,False,10,0.9906790178528795,0.5763132499996573,0.45823614475764796,0.45316519290848395,0.7893223494986719,1.102265971020871,0.43874525010089505,9.655782936882564e-05,6,4,0.5477225575051661,2500,OLS_iid,iid,False,5
0,0,1,7,70001,True,134,False,10,0.9449932377097905,0.601152750023175,0.5474051262740199,0.5690736795760102,0.8691320801965761,1.0919649426401488,0.551682870948292,0.00011723038371274841,6,4,0.5477225575051661,2500,OLS_iid,iid,False,5
0,0,1,10,100001,True,144,False,10,0.9712551925535012,0.6568816250073723,0.4035783700667662,0.3427021736448019,0.9961231199354569,0.909489436820124,0.5914592498571657,8.29892620466845e-05,6,4,0.5477225575051661,2500,OLS_iid,iid,False,5
