n_known_src,init,init_seed,init_data,data_seed,converged,convergence_iteration,normalize_A,sn_ratio,Au_coherence,elapsed,A_err,A_err_angle_mean,A_err_angle_max,S_err_MSE,S_err_MCC,X_err,nsrc,nobs,sd_err,nreps,method,err_correlation_type,whiten_data,mu
0,0,1,2,20001,True,86,False,100,0.793957697655635,3.055788788944483,0.6958756680000404,0.7731126462739681,0.9871370005240552,1.3186924541766938,0.47746438619041404,0.00039234768029059,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,2,2001,16,160001,True,83,False,100,0.8569161902889977,3.09302553255111,0.6838668063969144,0.7562501168068054,1.187327990718105,1.2097650621377267,0.4826600763174735,0.00043706205896713255,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,0,1,18,180001,True,87,False,100,0.7839060342982246,3.248024560045451,0.6901717605881802,0.7575678798334404,1.0897463220718089,1.1905584785641956,0.4606083757389959,0.0003138527481102785,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,0,1,27,270001,True,87,False,100,0.7558325553397198,3.250769171398133,0.6611962791391208,0.7166901694439921,1.0380072033631016,1.1931975889337492,0.48262734005907393,0.0003940337236962927,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,0,1,7,70001,True,85,False,100,0.8442020500898577,3.3028839379549026,0.642485443584963,0.6896671291039553,0.9503162586561533,1.1362888893193532,0.4784686903573137,0.00034879691477171813,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,0,1,4,40001,True,84,False,100,0.6782808003756224,3.313820604700595,0.6875273959426371,0.7589235118776965,1.0812937693131799,1.1653404070304352,0.4560832056077238,0.0003695124921914869,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,0,1,22,220001,True,85,False,100,0.7148657274056622,3.2917575910687447,0.7176901987343609,0.8007468352748025,1.1482907525012849,1.2461584932887777,0.5045747979538026,0.00035643961320236796,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,0,1,5,50001,True,90,False,100,0.8826674636884657,3.3305098451673985,0.6969994231297079,0.7725510096226192,1.1574586566356713,1.2873937049198074,0.4123913780754786,0.00030850226950024167,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,0,1,13,130001,True,86,False,100,0.667500830517578,3.3260969342663884,0.717511776783232,0.8009902162574359,1.0916486065715505,1.2051782458857148,0.5034003985680372,0.00038145494991173915,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,0,1,9,90001,True,91,False,100,0.771158563465624,3.3358778092078865,0.6398318718322519,0.6900536262216702,1.0895950644690102,1.1002204625320424,0.4634870804677265,0.00027735946173984056,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,0,1,19,190001,True,89,False,100,0.7135688959768118,3.3223999491892755,0.6489260294066241,0.7013762667184685,0.9860258572199264,1.1201340657262653,0.4863863893806687,0.00028681386893400154,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,2,2001,14,140001,True,89,False,100,0.8831007030118152,3.2099387012422085,0.6912951199450953,0.765183491738335,1.1953038214144562,1.2184074346473326,0.48508883800652647,0.0003323780516891544,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,2,2001,11,110001,True,86,False,100,0.7893084858509882,3.2158616320230067,0.7123656184842948,0.7929448026779485,0.9288395179924653,1.1719203487572263,0.502467040521943,0.0003319526712652934,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,2,2001,3,30001,True,87,False,100,0.8464703559655711,3.2250374108552933,0.6912128605398222,0.7584042353272137,0.9910290754734029,1.1626874695220097,0.4418702669370542,0.00033967715991526845,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,2,2001,23,230001,True,85,False,100,0.7313054305807991,3.198575695976615,0.6360664503026398,0.6849026579636525,1.1200425737327575,1.2694428866935434,0.5476729443320048,0.0003221308377790411,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,0,1,3,30001,True,91,False,100,0.8464703559655711,3.380545884836465,0.6819723809893858,0.746490570815084,1.0830234207417917,1.2149648778027897,0.47340326969705704,0.0002849537034607666,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,2,2001,6,60001,True,91,False,100,0.7397040563973387,3.2326663113199174,0.6825051704013115,0.7367277150985835,0.9501992628207027,1.1086262922152446,0.5279302406203986,0.0002983155063147163,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,2,2001,2,20001,True,86,False,100,0.793957697655635,3.23765819799155,0.6754684530718653,0.7336719905131507,1.1681029784435817,1.2574064897456354,0.45832033750701906,0.0003929547779853183,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,1,1001,8,80001,True,88,False,100,0.7956809844481948,3.2918717595748603,0.6800773824911917,0.7439542352103428,1.037416699132441,1.2611919443693724,0.5630722693108249,0.00032354515155432265,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,1,1001,21,210001,True,89,False,100,0.8019843037756506,3.2596455733291805,0.6757791640162177,0.7400536186072085,0.9913220197338145,1.1424825419029765,0.4762304089035855,0.00022859958230337266,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,3,3001,16,160001,True,88,False,100,0.8569161902889977,3.1622434156015515,0.6565463426691638,0.7135836305250061,1.1381089670659907,1.1308649892696667,0.4992759354938809,0.0003621023620077527,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,2,2001,24,240001,True,85,False,100,0.8592797770776953,3.214460481889546,0.6913268961727236,0.7576182280966965,0.9718925267053036,1.1467158690388424,0.49899865860805664,0.0003243885765112447,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,2,2001,17,170001,True,87,False,100,0.7532197598052722,3.2299346588552,0.6821775828411751,0.7542029242760037,1.0164454443745725,1.1868467088420143,0.46965818853646285,0.00028422310714108567,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,2,2001,26,260001,True,87,False,100,0.7319028464127488,3.232303083874285,0.68050500062762,0.7486379420858744,0.9428905115078297,1.1378374444733703,0.5114475240902194,0.00031001961345083855,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,2,2001,8,80001,True,87,False,100,0.7956809844481948,3.2667566859163344,0.6670779778379581,0.7272660364260627,0.9995915658974026,1.0902138834150379,0.5259653875067258,0.0003391923183655001,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,0,1,21,210001,True,91,False,100,0.8019843037756506,3.3796938797459006,0.6657976057716372,0.7238279424432825,1.074030539981672,1.0715370095885135,0.5289643942405671,0.00023887353460936577,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,4,4001,3,30001,True,86,False,100,0.8464703559655711,3.1774316346272826,0.6319386901825245,0.6770070005113364,1.1338350330630225,1.0704158511515809,0.5144187255351433,0.0003564436919427756,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,0,1,15,150001,True,91,False,100,0.69196809451582,3.406097446102649,0.6243417476720838,0.6682573147079656,1.0732817812452553,0.9863351514759817,0.5660410813137696,0.0002690104857431225,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
0,2,2001,1,10001,True,87,False,100,0.7131850301567889,3.307106710039079,0.6916330838079736,0.7654557718708804,1.142120428946743,1.2059723581400725,0.46701208333550004,0.0002789702242340051,15,10,0.17320508075688773,1000,standard_iid,iid,False,5
