n_known_src,init,init_seed,init_data,data_seed,converged,convergence_iteration,normalize_A,sn_ratio,Au_coherence,elapsed,A_err,A_err_angle_mean,A_err_angle_max,S_err_MSE,S_err_MCC,X_err,nsrc,nobs,sd_err,nreps,method,err_correlation_type,whiten_data,mu
0,0,1,1,10001,True,108,False,100,0.7294579086771433,2.7683444772846997,0.702027032153642,0.7801201128765509,1.2417332865806971,1.4099772887676068,0.5216313548730027,8.820297223677608e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,1,1001,7,70001,True,109,False,100,0.5745207742048888,2.85524606378749,0.6815933553243942,0.7583923781989093,1.1708878134231253,1.4872757889136181,0.631268028716095,8.445978089776348e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,4,40001,True,111,False,100,0.7211104712356784,2.9258662308566272,0.5181885883699379,0.5356798357158417,0.8043412367888128,0.8376145509009338,0.726999787538462,6.700404862903533e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,19,190001,True,111,False,100,0.6675303489359555,2.911229221150279,0.5576550406611804,0.5732867059414145,1.0085353350724233,1.006812192064638,0.6372080334966748,6.392862767893998e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,11,110001,True,114,False,100,0.71692323108347,2.9282949748449028,0.5933579882515013,0.6308203372642082,0.8310111721236405,1.1221607387336294,0.543587950035273,6.142538910533724e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,1,1001,1,10001,True,111,False,100,0.7294579086771433,2.910000559873879,0.5848660647149441,0.6122212523491404,0.9855461646144082,0.9906479797794358,0.6538284542346207,7.983732148439511e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,7,70001,True,111,False,100,0.5745207742048888,2.9440514370799065,0.6503377160101682,0.6999956953839196,0.91097231866062,1.0338786947531167,0.6750837108192353,8.478226743287351e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,1,1001,2,20001,True,110,False,100,0.8593730090235038,2.916602914221585,0.6424834540552935,0.6863213244850881,1.2297616906368813,1.0810880630657769,0.6091672936195927,8.007716918532193e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,2,20001,True,113,False,100,0.8593730090235038,2.9577185437083244,0.668431453988902,0.7032803397713586,1.0234103445859055,1.1118744535757012,0.6344850983599903,7.344189371162327e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,1,1001,16,160001,True,110,False,100,0.8528920272837534,2.871723141055554,0.6847546064799479,0.7544599136938828,0.9138905956307363,1.2886579877402542,0.48400036242767086,7.152787570997243e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,1,1001,0,1,True,113,False,100,0.7540627078342866,2.9414014550857246,0.6669370990939858,0.7294253569335143,0.8792619931297343,1.246448208231057,0.49759915354903084,6.0604061938463274e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,6,60001,True,112,False,100,0.8774948752313165,2.9684994597919285,0.6301062442694599,0.6744284897466177,1.244710384390591,1.1430396140884582,0.5789077796987141,6.824965580228187e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,25,250001,True,112,False,100,0.7156991717304483,2.9692034451290965,0.5573027762900389,0.5846867553159499,1.066000105868301,0.9960144223638185,0.6367643865411421,7.554808464072699e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,8,80001,True,112,False,100,0.6820888906523188,2.993401209823787,0.6005037492978365,0.6142219823258466,1.1012345694754095,1.1762095765897043,0.5087001496393089,7.286822434020241e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,1,1001,3,30001,True,114,False,100,0.6960295193816962,2.9655654598027468,0.6478388782520534,0.6997409309886251,1.0271708596745135,1.092997366038289,0.6195861315514132,6.26819941427839e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,15,150001,True,114,False,100,0.840322198960895,2.9928700826130807,0.7123094689209595,0.7913719840832574,1.0213907247279244,1.310348885367873,0.5043697862435962,6.520800386592246e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,9,90001,True,115,False,100,0.6758153220975266,3.00514666037634,0.6991731326574068,0.7800007882863498,1.1631607202504775,1.3239536353347572,0.5400216285022201,7.799116808068242e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,12,120001,True,113,False,100,0.8443246248093197,3.0007678791880608,0.6922321456463397,0.763196271519518,0.9749968449161501,1.3889703122316233,0.420185905386413,6.82985035804791e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,2,2001,0,1,True,114,False,100,0.7540627078342866,2.8623905749991536,0.6651073727835778,0.7221189523989506,0.9695457183992702,1.2649078710051014,0.4896088223430286,6.534495498554422e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,0,1,True,118,False,100,0.7540627078342866,3.0273801470175385,0.6311897689862943,0.6738723574966459,0.9416420482544565,1.2158757866135206,0.5309854632990036,5.7643073280492064e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,5,50001,True,109,False,100,0.5678083039678599,3.0309816827066243,0.6909346072359103,0.7618382200354674,0.894674289985633,1.2288693733794036,0.5673597837672308,8.066616592720564e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,23,230001,True,114,False,100,0.7186472230322911,3.012817597016692,0.6722787531226246,0.7324398774694949,0.9733972693419946,1.1888182459910637,0.5764520344002073,7.204603224070767e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,26,260001,True,115,False,100,0.8988567489701249,3.017018679063767,0.582723138850734,0.6265576618207248,1.050568164021124,1.4423754687566717,0.5422623366089998,5.091347433634756e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,22,220001,True,116,False,100,0.7859711996440987,3.025750319007784,0.5492204281178208,0.5636508111824771,0.8837233872553684,0.9523016502101058,0.6774078261332392,5.9378612156283414e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,3,30001,True,117,False,100,0.6960295193816962,3.049738835077733,0.5832224488417274,0.6038643628337121,1.2101054572907715,1.3842454174603502,0.5426355311590048,6.469654840896215e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,18,180001,True,109,False,100,0.6735531065860701,3.03316712891683,0.7037988333174303,0.7793833074623642,1.0769834101912876,1.245176441642859,0.6027667329747979,8.087783459091887e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,16,160001,True,117,False,100,0.8528920272837534,3.035195074044168,0.5911151538715248,0.61922243982435,1.0536055681251617,0.981831366556862,0.6562024307387248,5.8547489364794916e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,1,1001,25,250001,True,109,False,100,0.7156991717304483,2.9130536490119994,0.6302071430005434,0.6727211586929299,1.0328670939526001,1.0571898959807347,0.6321381005094973,7.517586423780849e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,13,130001,True,115,False,100,0.6592586636167804,3.0483663948252797,0.621049461089774,0.6652668912888562,1.2398174811223712,1.1004014779542926,0.6424981679591893,6.833033910049125e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,24,240001,True,115,False,100,0.7156528266130491,3.0454368838109076,0.584500815643517,0.6102116726823323,0.8200374503597953,1.0291151609304439,0.587807546309163,5.823069271511867e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,1,1001,12,120001,True,113,False,100,0.8443246248093197,2.994606461841613,0.5752713912464708,0.5910591052134486,1.2146717425802596,0.9704234894714,0.6358858270530736,5.896548503825521e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,21,210001,True,115,False,100,0.6649574794530009,3.0517818108201027,0.5585208484479204,0.5770353347410148,0.7909052980330508,0.9915190781859426,0.6251749851706534,6.0030879731088845e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
0,0,1,27,270001,True,115,False,100,0.53650383656898,3.045234576333314,0.6679088024124771,0.7332451741778978,1.1887646730864287,1.2413556626096143,0.5842197138120047,7.15416306421947e-05,8,8,0.4472135954999579,2500,OLS_iid,iid,False,5
